-1.059149, -0.127874, -0.054178, 0.068384, -0.309645, -0.222507, 33, 0
-0.550371, 1.046739, -2.373489, 0.918209, -1.425152, 1.135170, 34, 19
-0.264296, -0.800929, 0.510874, 0.035220, 1.287827, 0.080186, 35, 49
-1.162126, -0.047630, -0.475484, 0.660802, 1.865178, -0.203775, 36, 18
0.660256, -0.503641, 0.997580, -1.749634, 0.377753, -0.507137, 37, 10
-1.934006, -0.621938, 0.409035, 0.341294, 1.111564, 1.061363, 38, 1
-1.988446, -0.129209, -0.890486, 1.176494, 0.726872, -0.616772, 39, 44
-0.175921, -0.888805, -0.894724, 1.508310, 0.500149, 0.450828, 40, 4
-2.522093, -0.601667, -0.080083, 0.537092, -0.146472, 0.391138, 41, 37
0.494517, 0.046989, -1.651316, -1.326407, 0.277962, -1.407729, 42, 10
-0.151206, 1.242124, 1.153389, -1.536658, -0.264491, 0.526802, 43, 25
-0.558197, -0.224149, 0.407554, -0.225727, 1.137784, 1.651711, 44, 0
0.646828, -0.412818, 0.689458, 1.765776, 1.173809, 0.355901, 45, 29
-1.168548, 0.529970, -0.334735, -0.872758, 1.490814, -0.914661, 46, 15
-0.879884, -0.138545, -0.385633, 1.737537, -0.716807, 0.430742, 47, 2
-0.641882, 1.218360, 0.543260, -0.603679, -1.311015, -0.362747, 48, 35
1.430016, -0.315126, -0.466164, 1.354261, -0.647090, 0.545689, 49, 8
-1.479525, -0.824949, -0.948751, 0.238328, 1.107953, -0.369809, 50, 35
-0.304128, -0.628405, -0.660098, -0.262700, -0.202707, -1.012779, 51, 27
0.024355, 0.051797, -0.270611, -1.151908, 2.254476, 0.162750, 52, 43
0.619558, -0.460820, -2.652207, -2.330277, 0.643582, -3.339959, 53, 39
-0.094047, -0.001039, -3.222778, 0.275746, -0.361916, -2.288146, 54, 43
-0.478461, 2.214511, -0.151741, 0.226913, 1.904701, 1.148794, 55, 16
0.065361, 0.341544, 0.265101, 0.124040, 1.346462, -1.093009, 56, 26
-0.345412, 0.002699, -0.935908, -0.300601, 0.177777, -0.269399, 57, 9
0.015670, 1.108651, 2.101567, 2.292362, -0.509267, 0.483350, 58, 8
-0.724307, 0.563696, -1.429944, -0.413327, -0.073569, -1.509119, 59, 27
0.749221, 1.261569, 1.242913, 0.793365, -0.215322, 1.485212, 60, 12
0.005354, 0.342330, 0.555950, -1.174261, -0.039039, 0.002870, 61, 28
-0.182241, 0.116408, -2.190197, 0.119176, 0.566341, -0.381552, 62, 4
0.533544, -0.569958, 0.782015, -0.198761, -0.762637, 0.419744, 63, 22
0.377346, -0.950441, 0.532425, -0.377075, 0.997102, -0.065578, 64, 42
1.076890, -0.560601, 0.011648, 0.128311, 1.220364, 0.701630, 65, 26
0.991133, 0.153580, 0.066509, -0.325328, -0.929081, 0.130864, 66, 35
-0.762074, 0.264576, -0.482180, 1.670012, 2.860186, -0.939065, 67, 45
0.386325, 1.188453, -0.443342, 1.069966, -0.859711, 0.120872, 68, 3
-0.316005, -0.223527, -0.624301, 0.298367, -1.018252, -0.239101, 69, 35
1.344126, 1.220165, -0.146431, 1.710903, 0.626001, -0.861294, 70, 42
-0.175542, 0.974844, 0.177112, 0.627538, -0.121831, 1.358616, 71, 27
1.347940, -0.669985, -0.199451, 0.089198, 0.351380, -0.021961, 72, 20
-0.704166, -0.225337, -0.201467, 0.173929, 0.560984, -0.282630, 73, 27
0.663441, -0.052342, -2.199942, 1.753243, -1.541291, -1.387335, 74, 28
0.115469, -0.833090, -0.040609, -0.584467, 1.737814, -0.890831, 75, 17
-0.272664, -0.728333, 0.414170, 0.533633, -1.262684, 0.603552, 76, 28
0.508604, -0.384617, 0.901789, 0.153901, 0.219587, 1.949810, 77, 2
-0.984042, 1.891149, 0.553841, -0.183988, 0.898135, -1.332336, 78, 39
1.446396, 0.611216, -2.043804, -1.513418, -1.844268, -0.406755, 79, 38
2.582668, -1.012990, 0.388045, 0.486263, 0.295356, 0.612996, 80, 2
1.330971, -0.366703, 0.404254, 0.132583, -0.859256, -0.664508, 81, 18
-2.841651, -1.072335, -0.310336, 0.344403, -1.736500, 0.061257, 82, 18
-0.380242, 1.953512, -0.435180, -0.814673, -0.772038, -0.944472, 83, 46
-1.567178, 0.420475, -1.102669, 0.246481, 0.100851, -1.321831, 84, 10
1.687150, -0.342237, -0.034402, 1.277451, -0.287192, 0.994230, 85, 5
2.230917, -0.429732, -1.011073, 0.589068, 1.073808, 0.004952, 86, 11
0.817728, -0.425380, -2.533477, -1.222969, -2.370281, -2.258839, 87, 30
-0.229667, 0.770861, -0.350818, 0.655442, -2.047118, -0.220474, 88, 28
-0.117936, 3.660753, 0.945338, 0.073305, 0.873729, -0.073697, 89, 3
0.877099, -0.432955, -0.620069, 0.086580, 0.173910, 1.255765, 90, 12
-1.476749, 0.215015, -0.174531, 0.328024, 0.732318, 0.745969, 91, 9
0.465644, -0.149129, -0.258951, 0.583690, -1.140808, -0.077750, 92, 25
-0.188394, 0.744029, 0.624186, -0.493042, 1.429650, -0.000281, 93, 7
-0.748792, -0.093877, 0.933612, 0.240812, -0.413913, 0.759788, 94, 38
2.920637, -0.024753, -0.526796, -1.445258, 1.589089, -1.130867, 95, 47
-0.136140, -1.169997, 0.476069, 0.360110, 0.501101, 1.136148, 96, 40
0.119227, 1.966639, 0.669159, 1.014484, 0.170561, 0.554266, 97, 8
-0.688744, -0.494378, 0.993187, -0.510981, -1.406541, 0.739346, 98, 38
1.146796, -0.251296, -1.227068, 0.475040, -0.347581, -0.304072, 99, 15
1.018215, -0.662641, 0.598784, 0.664792, 0.325785, 0.363554, 100, 11
0.291555, -0.502818, 0.910558, 0.051693, -0.195598, 0.133813, 101, 0
0.640097, 2.301683, -0.353712, 0.399130, -0.502629, -1.101787, 102, 30
0.270264, -1.194040, 0.999067, -0.641555, -0.604033, 0.711040, 103, 31
1.024172, 0.303238, 1.779639, -0.082399, 0.886826, 1.151173, 104, 33
-1.325953, -0.862654, -1.234423, 0.119786, 1.088178, -0.827451, 105, 11
-0.048114, 0.666315, -0.062754, 0.107013, -0.197734, 0.368517, 106, 1
-0.599754, 0.736818, 0.425217, -0.374829, 0.105140, -0.089343, 107, 41
-0.703208, -0.777491, 0.078546, 0.350442, -1.177541, -2.315623, 108, 21
2.509756, -0.322395, 2.171734, -0.558811, 0.313092, 1.161814, 109, 34
0.597302, 1.115663, 0.402535, -0.623425, 0.675631, 0.251511, 110, 31
-0.355136, -0.367287, 0.180649, 0.314197, -0.691840, 0.703202, 111, 18
-1.544606, 0.542867, -0.109574, 0.479729, -0.527487, 0.898910, 112, 1
2.856800, 1.873089, -0.260639, -0.833941, -0.043318, 0.037743, 113, 38
-0.212513, 0.691644, 0.948490, -0.830275, 1.167136, -0.901597, 114, 22
-0.527153, 1.116631, 1.736171, 0.047834, 2.664960, 1.322369, 115, 46
-0.084402, -0.622854, -0.819558, -0.574542, -2.326338, -0.377067, 116, 0
-0.817573, -0.383671, -0.121438, 0.518727, 0.480962, -1.326746, 117, 1
0.042976, -0.265988, 0.764140, -0.702864, 1.299586, 0.836099, 118, 34
0.458315, -1.251017, 0.926691, -1.686540, 1.660810, 0.527576, 119, 45
0.856475, -2.425257, 0.295531, -0.136090, 0.632322, 0.728173, 120, 36
2.171390, 0.673186, 1.522492, 0.208839, -1.800062, 0.376721, 121, 42
-0.935240, -0.406283, 0.987378, 2.634679, 1.267635, 3.092773, 122, 20
-1.559539, 1.347084, -0.316160, 0.141958, -2.729431, -0.445172, 123, 36
-0.208181, -0.297528, 1.449647, 0.121426, -0.393698, 1.371924, 124, 1
-0.591183, -1.481395, 0.258713, -0.636013, -0.524090, -0.047514, 125, 43
0.905174, -1.438041, 0.603455, 0.315674, -1.394671, 0.897907, 126, 12
0.810225, 1.136386, -1.318306, 0.904179, -2.385887, -0.542595, 127, 5
0.604094, -0.425815, 1.336105, 0.428650, -1.331394, 1.379395, 128, 41
-1.306214, 1.150063, 0.639872, 0.930977, -0.988478, 0.155603, 129, 46
0.085333, 0.473429, -0.203154, 0.542537, -0.962116, -0.098326, 130, 12
0.595004, -0.314426, 0.898986, -0.411982, -0.872361, 1.432460, 131, 16
0.381905, 0.892405, -1.139821, 0.708153, -0.692769, -0.562075, 132, 47
1.071251, -1.406588, 0.842934, 0.791456, 1.432307, 0.513747, 133, 0
-0.605178, -0.325763, 0.355377, -3.055259, 0.119702, 0.692271, 134, 25
-0.206036, 0.215080, 0.159564, 0.161838, -0.043691, -0.879694, 135, 30
-0.018022, 0.928056, -0.195902, -1.809354, -1.017058, -1.856266, 136, 43
0.783708, 1.287700, -0.997327, 1.262799, 1.240100, -0.291741, 137, 39
1.721150, -0.095593, -2.256228, -1.077341, 1.528074, -1.114123, 138, 12
-0.933367, -0.112825, -0.312334, -1.730945, -0.174003, -0.816986, 139, 15
-0.984509, -0.036176, -0.198614, 1.916807, 0.585733, -1.975209, 140, 30
0.182798, 0.200887, -0.061889, 0.116751, 0.268955, 1.574009, 141, 34
0.051434, 0.018459, 1.736986, 0.101542, 0.544259, 1.192855, 142, 10
1.043338, -0.947747, 1.027392, 0.196417, 0.700416, 0.534740, 143, 39
0.360974, -0.626100, 0.736600, 0.350696, -0.397231, 0.612390, 144, 39
-0.303991, -0.324212, -0.371561, 0.208344, 0.758941, -0.127139, 145, 42
-0.506122, -0.450687, -0.681831, -0.312563, -1.062208, -1.471210, 146, 24
-0.821072, -0.261640, 0.482599, 0.194807, -0.037945, 0.006457, 147, 0
0.318644, -1.614073, 0.611298, 0.163013, 0.501609, -0.103413, 148, 23
-0.008620, 0.533505, -0.356139, -0.551494, -0.031770, -0.651386, 149, 8
-2.382547, 1.020190, -0.722776, -0.421707, 0.731297, 0.593497, 150, 42
-0.118790, -0.806186, -0.337017, 0.978279, -0.285589, -0.773737, 151, 27
-1.337211, -0.327327, -1.540885, 0.948606, 1.766460, -1.065738, 152, 38
-1.055220, 0.989376, 2.526905, 1.189358, 0.026209, 2.204831, 153, 5
-0.761533, 1.989828, 0.282690, 0.112397, -0.313037, -1.768087, 154, 31
0.646277, -1.497810, 0.478864, 0.816642, -0.695236, 2.102487, 155, 3
-0.113492, -0.402383, 1.067571, 1.064656, 1.055761, 1.822440, 156, 20
-0.302231, -0.163742, 0.339648, 0.667330, -0.925861, 1.034355, 157, 34
-0.096955, -0.877675, 1.341496, -0.607857, 1.664820, 1.208371, 158, 32
-1.501015, -0.530707, 1.538612, -0.335886, -0.222277, 0.938640, 159, 33
-2.448096, 1.720401, -0.270203, -0.327112, -1.417808, -0.481226, 160, 2
0.140336, 0.289361, 0.193279, -0.913789, -0.037702, -0.557880, 161, 4
1.548486, -0.939459, 0.790907, 0.737001, -3.341125, 0.378002, 162, 22
1.290663, 0.786706, 1.341025, 1.186118, -0.406544, 1.275503, 163, 15
-1.203593, -0.035956, 0.111955, 0.247047, -0.545816, -0.149901, 164, 10
0.284921, -0.569150, 0.008161, 1.239939, -0.805310, -0.930203, 165, 36
-0.863809, -2.839225, -0.002117, 0.528434, -0.974634, -0.461182, 166, 27
0.193041, -1.569547, -0.626437, -0.749610, 0.040635, 0.139030, 167, 20
-0.808967, -0.395848, 0.195779, -0.091329, 0.243113, 0.772105, 168, 28
-0.169500, -0.659337, 0.823361, -0.854205, -0.590107, -0.467055, 169, 45
-1.347950, 1.119792, -2.599214, 0.141563, -1.029540, -0.671470, 170, 46
-0.379057, -0.023968, 0.782574, -0.330490, 0.548144, 1.128356, 171, 2
1.061892, 0.022434, -0.236380, 0.325854, -0.795692, -0.162991, 172, 0
-0.538018, 0.399036, -0.749648, -0.351012, 0.640797, -0.116023, 173, 39
-0.173180, 0.290223, -2.744663, 0.187888, 2.376501, -1.651966, 174, 17
1.666056, 1.948925, 0.781041, -0.553838, -1.903893, -0.350814, 175, 24
-1.718316, -0.424141, -0.687381, 0.103035, -2.590948, 1.113731, 176, 44
0.916623, 0.251238, 0.184599, 0.138195, 0.793661, 0.119058, 177, 38
-1.046543, 0.885047, -0.055881, -0.629014, 0.328641, -0.034328, 178, 28
0.472565, -0.156942, -0.500259, 0.280321, -0.086839, -1.360972, 179, 4
0.191520, -0.359374, 0.739070, 0.161706, -0.523812, 0.672449, 180, 13
-0.679630, -0.066798, 0.276419, 0.227554, -0.509786, 0.892147, 181, 21
-2.053560, -0.998186, -0.305614, 2.087516, 1.005338, 0.743424, 182, 2
1.248089, 0.714847, 0.888564, -0.892186, -0.954720, 0.387631, 183, 26
-1.317780, -0.314180, -0.629312, 0.514719, 0.479670, -0.742487, 184, 5
-2.332256, 2.166923, -0.790180, 2.096847, 1.013791, 1.760267, 185, 28
0.539697, 0.023584, -1.742514, 0.438261, 0.023034, -0.020247, 186, 7
0.451097, -0.288847, -0.060661, -0.061418, 0.291161, -0.696751, 187, 5
2.287116, -0.221659, 2.421160, 0.608564, 0.797583, 0.497250, 188, 36
-0.878708, -0.722998, -0.593161, 0.101848, 2.067363, -1.459649, 189, 11
0.478720, 0.162063, 0.000390, -0.907867, -0.907010, 1.103153, 190, 1
1.502072, 1.510651, -0.339847, 0.110859, -0.301653, 0.657051, 191, 14
0.447158, 1.303825, 0.198651, -0.441062, -0.254536, 0.211271, 192, 39
-0.544499, -0.342078, 0.172631, -0.944122, 1.126860, 0.409458, 193, 27
-0.007917, 0.779982, 1.102328, 0.872042, -1.074576, 1.470557, 194, 46
-1.437102, -0.782064, -0.392130, 1.695917, 0.369198, -0.262900, 195, 33
-0.418428, 0.833539, -0.392058, 0.960086, 1.760885, 1.485460, 196, 17
-0.993658, -0.362410, -0.523045, 1.145950, 0.704563, 0.622531, 197, 33
-0.404305, 0.230295, 0.217802, 0.041856, -0.420558, 0.609031, 198, 46
0.843399, -0.599219, 2.073829, 0.667843, -0.350849, -0.237260, 199, 40
-0.261151, -0.440387, -1.811726, -0.430560, 1.155734, -1.726975, 200, 39
0.230163, 0.431688, -0.861972, -0.532962, -0.168086, -1.780452, 201, 34
0.502674, -1.021369, 1.248743, -0.501912, -0.243645, 0.105544, 202, 15
1.442013, 2.716386, 1.619180, -0.426742, 2.513215, 1.154764, 203, 36
0.987813, 1.230017, 0.817013, 0.126750, 0.206071, 0.294959, 204, 24
-0.348322, -0.143488, -1.973990, 0.221726, -0.469452, 0.033916, 205, 19
-0.938194, 0.409096, 0.273566, 0.132531, -1.084041, -0.519626, 206, 12
-0.002128, -0.376660, 0.741837, -2.080558, -0.601708, -1.034460, 207, 12
-0.979716, -0.806876, -0.424712, 0.477130, -0.887208, -1.940854, 208, 4
-0.187056, 0.088516, -1.345457, 0.150680, -0.165309, -0.367794, 209, 4
0.417602, 1.546910, -0.612598, -0.674012, 0.128563, -1.590648, 210, 0
-0.657638, 1.282330, 0.067725, 1.280805, 0.349001, 0.076284, 211, 44
-0.218264, 1.422995, 0.570084, 1.265419, -0.879812, -1.222162, 212, 20
0.480555, 0.013047, 0.987798, -0.293107, -1.328554, 1.952068, 213, 37
1.066669, 0.329787, 0.991215, 0.874505, 1.405456, -0.449566, 214, 24
0.162745, 0.224667, 0.620670, 0.520543, -0.003672, 1.465226, 215, 42
-0.417873, 0.073719, 0.108781, -1.408815, 0.101895, 0.569568, 216, 34
1.428491, 0.711573, -0.860474, 0.121719, -0.550597, -0.421674, 217, 10
2.078029, -0.136705, 1.539374, -1.376446, -0.573154, 0.762621, 218, 33
-0.731626, -0.590978, 0.258481, 0.804330, -0.988051, 1.642824, 219, 28
1.334345, -0.594307, 1.648981, -0.852607, -0.722903, 0.133801, 220, 8
1.173734, -0.754142, 1.110470, 0.054126, 0.546830, -0.218707, 221, 6
-1.465172, -3.162118, -0.569392, 0.205497, -0.341544, -0.725332, 222, 11
0.675505, -0.022671, -0.201437, 0.232646, -0.167908, -0.413688, 223, 21
-0.740582, -0.293805, -0.796925, 0.079524, 0.039702, 0.734737, 224, 46
0.106086, -0.199922, 1.172371, -0.137095, -0.659538, 1.029296, 225, 41
0.899574, -0.611853, -0.352295, 0.264174, -0.846789, -0.830680, 226, 46
1.403154, 0.279372, 0.099863, 0.438489, -0.750002, -0.667696, 227, 44
-1.474331, -1.012543, -0.675569, -0.074662, 1.403589, -0.445815, 228, 31
-0.632654, -1.455653, 3.074555, -0.253455, 0.356574, 2.616071, 229, 31
-0.963519, -0.143355, 0.930206, -0.135935, -2.099425, 1.033154, 230, 35
0.382766, -1.797255, -0.145339, -0.393362, -0.108133, -0.055617, 231, 18
-0.671613, 1.598946, 0.400368, 0.152387, 2.219221, -0.095125, 232, 38
-0.510787, -3.389521, 1.251844, -0.365221, 0.509949, 0.328224, 233, 9
0.553746, -1.817692, 0.143695, -0.265190, -0.273592, 0.093944, 234, 49
-0.802354, 0.627254, -0.518923, 0.316930, -1.265793, -1.068874, 235, 24
-0.421698, 1.419145, 0.157756, -1.206193, -0.192633, -0.875610, 236, 37
-0.057649, -0.519688, 0.285690, 0.144034, 0.788219, 0.482887, 237, 39
0.124625, 0.982258, 0.873620, -0.400545, 0.283614, 0.449247, 238, 23
-0.860408, -0.307642, -0.946644, 0.182987, 0.854682, 0.643512, 239, 30
-0.571164, -0.053857, 0.840927, 0.278261, -0.167427, -0.010440, 240, 38
1.592437, -0.660516, -0.348304, 0.408581, -0.099296, -0.053916, 241, 5
-0.183092, 1.291276, 1.036917, 0.168214, 1.644428, 0.919173, 242, 19
-1.107335, -0.306677, -1.033466, -2.562750, 1.129098, -0.386994, 243, 4
-0.685564, -0.986652, 0.121838, -0.474286, -0.166768, 0.880435, 244, 45
0.078019, -0.359903, -0.207985, -0.042124, 0.698219, 0.406541, 245, 5
-0.400600, 0.450289, 1.741276, 0.259069, 1.071524, 1.540624, 246, 19
0.002867, -1.943538, -0.500196, -0.659269, 2.541438, -1.064311, 247, 29
0.129292, 0.731474, -0.744922, 0.143437, -1.096060, 0.131701, 248, 25
0.618842, 0.504923, 1.980332, -1.759881, -0.414488, 0.162190, 249, 26
-0.407637, 0.340972, -0.632510, 0.329927, 1.429110, -1.254642, 250, 28
-0.113986, 2.403361, -0.144084, -0.271719, 0.451817, 0.893166, 251, 37
-0.106838, -0.844325, -2.059894, 0.641137, -0.489573, -1.087423, 252, 48
2.006354, -0.933092, 0.996575, -3.499695, 1.067544, -0.281142, 253, 45
0.637706, -1.278185, 1.168548, -0.048461, -0.568662, -0.113317, 254, 25
-0.264938, -0.390155, 0.837697, 0.161761, 0.671501, 1.421112, 255, 39
-2.328208, 1.090853, 0.472473, 1.479932, 0.736872, 1.959885, 256, 6
-0.247727, 0.224078, -0.660119, 2.776756, -0.858884, 0.362392, 257, 25
0.388344, 0.202411, -1.509769, 1.426040, -0.278804, -0.635784, 258, 33
-0.374402, -0.231298, -0.534162, -0.376623, -1.040385, -0.590078, 259, 9
-1.059608, 0.427962, -1.460478, -0.583367, 0.898456, -1.722840, 260, 8
1.293776, -0.281765, -2.102075, 0.515276, 0.376357, -1.932047, 261, 15
0.845923, 0.153877, 0.162044, 0.071989, 0.260713, -0.405145, 262, 44
-0.204075, 0.634771, -0.596921, -1.070848, -0.649968, -0.508766, 263, 46
0.496951, -0.886370, -0.306989, -0.363003, 0.653048, 0.063366, 264, 34
-2.144695, -0.302715, -0.507428, 0.151532, 0.198547, -0.883910, 265, 14
1.733104, -0.348303, 0.116370, -0.554508, 0.135018, 0.678900, 266, 46
-1.253382, -0.004205, -0.476021, 0.186388, -0.597109, -0.236797, 267, 1
0.492560, 0.128346, 1.477835, -0.727435, -1.220156, -1.192354, 268, 37
-0.161838, -0.642158, 0.133515, -0.450988, -0.797798, 0.044977, 269, 42
1.924963, -1.135282, -0.959306, 0.168006, 1.245595, -0.474440, 270, 49
0.018682, 1.857994, -1.290921, 0.333694, -0.490780, 0.341646, 271, 1
-0.166517, 0.139931, -0.034612, 0.247357, -0.776992, -1.036549, 272, 38
1.256203, -0.877902, -0.495830, -1.718577, 0.660010, 0.110416, 273, 47
-1.146603, 1.505006, 0.166529, 1.154700, -0.595450, 0.757084, 274, 42
0.057164, 0.193057, 1.128465, -0.378292, -1.058947, 1.208231, 275, 4
-0.456067, 0.917059, 0.337858, 0.357698, 0.033762, -0.174020, 276, 44
-0.737200, 0.258207, -2.071439, -0.693851, 1.834456, -2.667974, 277, 35
-0.877214, 0.390120, -0.416870, 0.206113, 1.170107, -0.737976, 278, 23
-0.301578, 0.810530, 0.403331, -0.392171, 0.937548, -0.051667, 279, 38
1.617410, -0.274066, 0.762698, 0.112250, -0.866938, 1.048291, 280, 13
-0.497588, 0.485273, -1.262351, 0.883618, 0.201113, -0.050134, 281, 12
0.200547, 3.308654, 0.190634, 0.611567, 0.466799, -0.537184, 282, 5
-1.540468, 0.066030, 2.232479, -0.577200, -2.274708, 0.683547, 283, 29
-0.348471, 1.234601, -0.800187, 2.651719, -0.993162, 1.430121, 284, 34
1.094673, -0.605869, -1.435836, 0.582032, 0.241403, 0.928814, 285, 43
-0.726220, -1.027707, 0.559681, -1.236489, -1.684217, -0.800371, 286, 2
-3.693297, -0.391234, -1.139325, 0.151754, -0.725848, -3.158248, 287, 11
0.625609, -0.860304, 0.526632, -0.251170, -0.940144, -1.272513, 288, 23
0.620153, 0.283288, 1.083038, -0.373385, -1.140640, 0.934127, 289, 2
0.712825, 0.538317, -0.730337, 2.733421, 0.470299, 0.664695, 290, 5
0.073230, 0.028397, 0.645511, 0.318514, -0.707123, -0.073388, 291, 25
0.647764, -0.390949, -0.025690, 0.366993, 0.403702, 0.274790, 292, 47
0.302371, -0.252349, -0.829679, 0.593552, 0.392359, -0.277987, 293, 16
-0.109103, -0.006877, 1.035386, 0.107846, -0.147745, 0.493410, 294, 44
0.502454, 1.227352, 0.676303, 0.402573, 1.491368, -0.104628, 295, 24
1.079359, -0.309056, -0.077058, 1.004053, -0.126959, -1.480203, 296, 45
-0.978718, -0.059784, -0.249100, 0.131089, -0.855792, -0.100788, 297, 33
1.079125, 1.099226, -0.319273, -0.216589, 0.774100, -0.377952, 298, 35
0.020371, 0.633993, 0.290671, -0.327537, -2.165829, -0.174587, 299, 46
-0.041106, -0.693615, -0.142757, -0.638626, -0.397276, -0.362517, 300, 8
-1.658288, 0.280554, -1.234551, 3.082903, 0.390266, 0.415769, 301, 29
-1.115750, -1.092593, -1.154593, 0.335442, -0.218806, 0.288939, 302, 18
0.310325, -0.542711, -0.764434, 0.397941, -0.260050, -1.462976, 303, 41
-0.319729, 0.102774, -0.516272, -0.517372, -0.492303, -0.071465, 304, 34
-0.094416, 1.242727, 0.786821, -0.295280, 0.276192, -1.738810, 305, 35
-2.184150, -0.484940, -0.859531, 0.092117, -1.317464, -0.795367, 306, 16
-0.292957, -1.069049, -0.697138, 0.349947, -0.902920, 0.551047, 307, 46
-0.338936, 0.892110, -0.002251, 0.007725, 1.605061, 0.395930, 308, 9
0.644175, -0.090073, 0.717390, -2.909633, -0.037701, 0.254430, 309, 14
0.071594, -0.589156, 1.246688, -0.581861, -0.055135, -1.753688, 310, 42
-1.755944, 0.747576, 0.961335, -0.645521, -0.534464, -0.863774, 311, 43
-0.712464, 0.489249, 0.159822, 0.281818, -0.851027, -0.776989, 312, 47
1.453185, -0.355049, 1.011133, 0.207601, 1.362721, 1.176564, 313, 49
-0.343488, 0.011488, -0.505035, -0.577365, -0.500548, -0.031819, 314, 34
1.430517, 0.138385, 0.675619, 0.481743, 1.262927, 0.277226, 315, 21
0.656938, 1.195430, 0.191747, 0.208479, -1.206274, 0.875297, 316, 39
0.215143, -0.597904, -0.369346, -0.439058, 0.070045, 1.012469, 317, 34
-0.253132, 0.105192, 0.891820, 0.750472, 0.997325, -1.931080, 318, 32
-0.962679, 0.171782, -1.467200, 1.226510, 0.053778, 0.010164, 319, 11
-1.340434, -0.055586, 0.423892, 0.052275, 0.861044, -1.217762, 320, 20
-0.228921, 0.026468, -1.040393, 1.915523, -0.245976, 1.989179, 321, 46
-3.178058, -1.091225, 0.594503, 0.913913, -1.194864, -0.242057, 322, 25
-0.604127, -1.149495, 0.133138, -0.962376, -0.582534, 0.910098, 323, 44
-1.813042, -1.530932, -0.782519, 0.916547, -0.781582, 0.156805, 324, 36
-1.256943, 0.491617, 1.226255, 0.362706, -1.157783, 0.208307, 325, 2
0.064336, -0.800036, 0.070194, -0.379653, -0.141862, 0.060769, 326, 19
1.195517, 0.536424, 2.393690, 1.300579, 0.088016, -0.399446, 327, 17
0.353594, -0.279795, 0.887206, -1.743694, -1.489742, 0.375036, 328, 15
0.017038, 1.301698, -0.395343, -0.277844, 0.463430, -0.229824, 329, 23
0.078309, 1.082905, -2.076942, -0.014736, -0.274750, 0.376077, 330, 26
1.572936, -0.112652, -0.273089, -0.395007, -1.498487, 0.067388, 331, 43
-0.267319, -0.114282, 1.152401, 0.221625, 0.840918, 0.317441, 332, 1
1.155035, -0.538620, 0.375974, -1.610373, 0.321797, 0.219550, 333, 44
-0.095599, -0.384075, -0.886378, 0.041272, 1.517851, -0.884260, 334, 42
-0.295377, -1.234851, 0.891876, -1.574360, -0.396877, 1.037970, 335, 37
0.764375, -1.093733, 0.608737, 0.111523, -0.913994, 0.625970, 336, 49
